Cat_id,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Temperature,Humidity,Wind_Speed,C_Rain
MrsNorris,Week3,Day7,14,1,81,3401,89,25,0,3,0,20.4,54,1.8,0.1
MrsNorris,Week3,Day7,15,2,1812,1348,131,272,0,33,2,21,64,1.8,0
MrsNorris,Week3,Day7,16,110,185,1943,893,306,4,145,14,16.6,69,0.4,0
MrsNorris,Week3,Day7,17,160,141,2104,559,546,0,72,18,16.5,71,0.4,0
MrsNorris,Week3,Day7,18,2,1717,1757,103,19,1,1,0,15.6,71,0.4,0
MrsNorris,Week3,Day7,19,4,2437,334,744,46,31,3,1,15.2,71,0.4,0
MrsNorris,Week3,Day7,20,122,497,1703,869,359,5,23,22,14.1,72,0,0
MrsNorris,Week3,Day7,21,97,771,1724,566,327,4,59,52,13.6,75,0,0.1
MrsNorris,Week3,Day7,22,45,86,2763,320,334,0,24,28,13.6,77,0,0
MrsNorris,Week3,Day7,23,206,77,2145,670,445,1,27,29,13.7,77,0,0
Neville,Week3,Day1,0,3,3455,102,36,4,0,0,0,13.1,65,0,0
Neville,Week3,Day1,1,2,1279,2125,148,44,0,0,2,12.1,68,0,0
Neville,Week3,Day1,2,0,1876,1637,60,22,0,5,0,11.6,69,0,0
Neville,Week3,Day1,3,1,2463,759,210,166,0,1,0,10.7,73,0,0
Neville,Week3,Day1,4,0,2349,1006,73,127,0,44,1,10.7,78,0,0
Neville,Week3,Day1,5,1,3160,200,76,145,0,17,1,10.7,77,0,0
Neville,Week3,Day1,6,0,2863,604,104,15,0,13,1,10.5,78,0,0
Neville,Week3,Day1,7,0,1042,1787,705,56,0,7,3,13.1,79,0,0
Neville,Week3,Day1,8,351,326,1710,803,301,0,93,16,17.4,67,0,0
Neville,Week3,Day1,9,18,240,2350,461,434,0,71,26,22.2,46,2.7,0
Neville,Week3,Day1,10,218,286,2001,660,294,6,114,21,23.2,44,1.8,0
Neville,Week3,Day1,11,80,273,2541,529,137,0,37,3,24.7,40,2.2,0
Neville,Week3,Day1,12,172,41,1498,696,647,0,545,1,23.9,47,2.2,0
Neville,Week3,Day1,13,87,1556,1074,436,308,0,127,12,24,46,2.7,0
Neville,Week3,Day1,14,62,61,2878,274,156,0,153,16,24.3,45,3.1,0
Neville,Week3,Day1,15,87,69,2714,379,221,0,101,29,24.5,40,4,0
Neville,Week3,Day1,16,172,277,1957,526,450,0,209,9,24.2,37,4,0
Neville,Week3,Day1,17,47,124,2829,228,263,0,101,8,23.1,42,3.6,0
Neville,Week3,Day1,18,167,1037,1464,428,327,0,169,8,22.1,40,3.1,0
Neville,Week3,Day1,19,1,489,2270,419,411,0,10,0,20.1,48,1.8,0
Neville,Week3,Day1,20,72,2142,754,294,314,0,23,1,18.6,53,1.8,0
Neville,Week3,Day1,21,378,99,1414,827,625,0,249,8,17,59,0.4,0
Neville,Week3,Day1,22,183,58,1938,693,468,1,249,10,15.2,65,0,0
Neville,Week3,Day1,23,60,221,2379,671,132,0,132,5,14.3,65,0,0
Neville,Week3,Day2,0,20,2742,220,466,118,0,33,1,16.6,59,1.3,0
Neville,Week3,Day2,1,127,1383,1269,356,391,0,69,5,15.5,63,0.4,0
Neville,Week3,Day2,2,0,3429,2,152,14,0,3,0,13.1,65,0,0
Neville,Week3,Day2,3,3,3125,22,417,23,0,10,0,11.6,66,0,0
Neville,Week3,Day2,4,0,3325,12,223,35,0,4,1,10.9,68,0,0
Neville,Week3,Day2,5,0,3442,7,119,23,0,8,1,10.6,71,0,0
Neville,Week3,Day2,6,81,878,1882,431,216,0,108,4,10.8,78,0,0
Neville,Week3,Day2,7,49,473,2455,406,159,2,46,10,14.1,69,0,0
Neville,Week3,Day2,8,128,739,1711,717,246,0,46,13,18.8,53,0.4,0.1
Neville,Week3,Day2,9,125,794,1691,539,338,2,96,15,21.8,53,0.4,0
Neville,Week3,Day2,10,9,70,2940,323,246,3,6,3,24.9,44,0.9,0
Neville,Week3,Day2,11,197,229,1556,468,694,0,435,21,26,41,1.8,0
Neville,Week3,Day2,12,176,246,2031,643,363,0,139,2,26.8,43,1.8,0
Neville,Week3,Day2,13,52,90,2425,490,492,0,38,13,26.2,40,3.1,0
Neville,Week3,Day2,14,131,156,2204,736,317,0,44,12,25.8,40,3.1,0
Neville,Week3,Day2,15,136,294,2261,429,375,0,93,12,24.9,42,4,0
Neville,Week3,Day2,16,34,1263,1450,269,445,1,134,4,24.8,42,2.7,0
Neville,Week3,Day2,17,57,112,2876,405,106,0,43,1,23.6,44,2.7,0
Neville,Week3,Day2,18,95,128,2397,345,340,0,272,23,22.8,42,2.2,0
Neville,Week3,Day2,19,2,2232,1170,126,64,0,0,6,20.8,51,1.8,0
Neville,Week3,Day2,20,1,3299,204,57,31,0,8,0,17.9,55,3.1,0
Neville,Week3,Day2,21,136,735,1923,454,202,0,150,0,17.7,56,3.6,0
Neville,Week3,Day2,22,48,65,2947,330,173,0,36,1,17.3,56,3.6,0
Neville,Week3,Day2,23,122,1925,523,754,185,2,89,0,17,60,2.2,0
Neville,Week3,Day3,0,1,463,3087,39,8,0,2,0,14.7,63,0,0
Neville,Week3,Day3,1,3,2776,711,88,19,0,3,0,13.9,65,0,0
Neville,Week3,Day3,2,68,1967,616,461,393,0,89,6,13.6,65,0,0
Neville,Week3,Day3,3,0,1812,1653,116,19,0,0,0,13.2,57,0.9,0
Neville,Week3,Day3,4,1,3182,77,231,103,0,5,1,12.8,61,0.4,0
Neville,Week3,Day3,5,0,1952,1411,105,120,0,11,1,11.4,62,0.4,0
Neville,Week3,Day3,6,0,2729,686,86,95,0,3,1,10.2,65,0,0
Neville,Week3,Day3,7,0,578,2841,83,96,0,0,2,10.9,62,0,0
Neville,Week3,Day3,8,438,582,379,809,1000,0,334,58,15.9,56,0.4,0
Neville,Week3,Day3,9,6,298,2690,489,80,0,28,9,23,44,1.3,0.1
Neville,Week3,Day3,10,105,1984,682,452,280,1,74,22,23.4,37,1.8,0
Neville,Week3,Day3,11,199,640,1517,821,320,0,76,27,24.3,42,2.7,0
Neville,Week3,Day3,12,333,190,1648,443,405,0,577,4,22,44,2.7,0
Neville,Week3,Day3,13,69,293,2583,339,152,0,163,1,23.9,38,3.6,0
Neville,Week3,Day3,14,7,1296,1747,111,363,0,73,3,24.7,40,3.1,0
Neville,Week3,Day3,15,50,1785,1096,255,308,0,99,7,23.8,41,3.6,0
Neville,Week3,Day3,16,2,1543,1405,229,417,0,3,1,22.7,38,4.5,0
Neville,Week3,Day3,17,82,1760,961,426,271,1,91,8,22.6,40,2.7,0
Neville,Week3,Day3,18,100,481,2141,446,237,0,193,2,21,42,3.6,0
Neville,Week3,Day3,19,34,1162,1741,397,199,0,66,1,18.8,47,1.8,0
Neville,Week3,Day3,20,0,2465,1070,44,13,1,6,1,15.8,56,0.4,0
Neville,Week3,Day3,21,38,1233,1810,325,148,0,46,0,13.5,63,0.4,0
Neville,Week3,Day3,22,32,1557,1211,555,129,1,112,3,13.7,60,0.4,0
Neville,Week3,Day3,23,90,2074,609,383,352,0,91,1,15.1,60,0.9,0
Neville,Week3,Day4,0,0,257,3295,38,10,0,0,0,11.2,73,0,0
Neville,Week3,Day4,1,1,2524,964,72,31,0,8,0,9.7,74,0,0
Neville,Week3,Day4,2,2,2658,607,157,161,0,15,0,8.9,78,0,0
Neville,Week3,Day4,3,0,2395,975,171,58,0,1,0,8.8,79,0,0
Neville,Week3,Day4,4,1,2341,1080,114,60,0,2,2,10.2,79,0,0
Neville,Week3,Day4,5,0,73,3032,415,68,0,12,0,11.3,79,0,0
Neville,Week3,Day4,6,2,1658,1191,562,169,0,16,2,11.1,79,0,0
Neville,Week3,Day4,7,106,2334,518,396,170,0,74,2,11.5,79,0,0
Neville,Week3,Day4,8,256,258,1812,688,456,0,96,34,14.4,69,0,0
Neville,Week3,Day4,9,258,465,1468,653,506,0,226,24,17.4,56,1.3,0
Neville,Week3,Day4,10,50,31,2603,367,530,0,13,6,17.2,56,1.3,0
Neville,Week3,Day4,11,216,112,1831,591,478,0,352,20,19.4,48,1.8,0
Neville,Week3,Day4,12,47,869,1851,322,250,2,258,1,21.4,47,2.2,0
Neville,Week3,Day4,13,125,1331,1252,476,300,0,108,8,20.8,52,2.2,0
Neville,Week3,Day4,14,0,946,2608,25,13,0,7,1,20,53,1.8,0.1
Neville,Week3,Day4,15,58,1467,803,484,681,0,101,6,18.4,64,1.8,0
Neville,Week3,Day4,16,199,111,2051,798,244,0,189,8,15.6,65,1.3,0.1
Neville,Week3,Day4,17,103,152,2709,400,146,0,87,3,14.5,65,0.4,0
Neville,Week3,Day4,18,281,142,1714,636,547,0,262,18,13.8,66,0.4,0
Neville,Week3,Day4,19,20,1553,1589,196,169,0,73,0,13.3,67,0,0
Neville,Week3,Day4,20,0,1567,1456,193,381,0,1,2,13,68,0,0
Neville,Week3,Day4,21,102,564,1920,589,277,0,147,1,12.8,71,0,0
Neville,Week3,Day4,22,252,1107,1290,460,375,0,111,5,12.7,73,0,0
Neville,Week3,Day4,23,36,1111,1974,214,170,0,95,0,12.5,73,0,0
Neville,Week3,Day5,0,1,3285,61,146,90,0,17,0,9.6,67,0,0
Neville,Week3,Day5,1,0,3344,4,199,40,0,13,0,9.1,69,0,0
Neville,Week3,Day5,2,2,3137,66,229,151,0,6,9,8.7,72,0,0
Neville,Week3,Day5,3,1,2143,79,1291,79,0,6,1,8.4,77,0,0
Neville,Week3,Day5,4,0,2793,19,749,30,0,9,0,8.3,77,0,0
Neville,Week3,Day5,5,1,2488,462,457,129,0,63,0,7.6,78,0,0
Neville,Week3,Day5,6,1,1946,1108,450,56,0,36,3,8.5,79,0,0
Neville,Week3,Day5,7,40,2281,558,466,166,0,80,9,10.8,78,0,0
Neville,Week3,Day5,8,127,449,2342,385,162,0,125,10,15.3,66,0.4,0
Neville,Week3,Day5,9,89,440,2183,523,213,0,147,5,16.8,61,0.4,0
Neville,Week3,Day5,10,142,450,1709,280,409,0,610,0,17.9,52,0.9,0
Neville,Week3,Day5,11,172,144,1609,849,645,2,155,24,20.4,45,0.9,0
Neville,Week3,Day5,12,219,230,2100,497,428,2,118,6,21.7,43,0.9,0
Neville,Week3,Day5,13,170,96,2069,516,490,0,230,29,21.1,42,0.9,0
Neville,Week3,Day5,14,93,29,2591,316,389,0,173,9,21.7,39,0.9,0
Neville,Week3,Day5,15,116,37,2683,551,176,0,31,6,21.2,43,1.3,0
Neville,Week3,Day5,16,140,748,1707,450,303,0,230,22,21.1,41,0.9,0
Neville,Week3,Day5,17,96,937,1674,405,338,0,148,2,20.3,46,0.9,0
Neville,Week3,Day5,18,3,966,2169,164,170,5,120,3,18,51,0.9,0
Neville,Week3,Day5,19,155,583,1793,462,322,2,274,9,16.9,54,0.9,0
Neville,Week3,Day5,20,153,129,2669,365,166,0,109,9,15,60,0.4,0
Neville,Week3,Day5,21,194,393,2195,499,227,2,86,4,13.8,62,0,0
Neville,Week3,Day5,22,6,901,2419,161,61,0,52,0,12.1,65,0,0
Neville,Week3,Day5,23,0,3455,79,51,9,0,6,0,10.7,65,0,0
Neville,Week3,Day6,0,227,824,1298,654,362,0,220,15,12.3,65,0,0
Neville,Week3,Day6,1,243,1418,1086,462,261,1,121,8,11.1,66,0,0
Neville,Week3,Day6,2,68,2867,210,194,239,1,18,3,10.7,74,0,0
Neville,Week3,Day6,3,72,2531,337,305,220,0,128,7,10.9,74,0,0
Neville,Week3,Day6,4,0,1891,838,652,201,0,18,0,11.3,77,0,0
Neville,Week3,Day6,5,1,3503,3,74,19,0,0,0,11.3,78,0,0
Neville,Week3,Day6,6,0,3185,96,204,104,0,4,7,11.9,78,0,0
Neville,Week3,Day6,7,0,3479,24,63,19,0,15,0,12.6,78,0,0
Neville,Week3,Day6,8,1,3106,157,282,38,0,12,4,13.9,77,0,0
Neville,Week3,Day6,9,71,956,1870,371,275,0,52,5,18.1,54,0.9,0
Neville,Week3,Day6,10,59,1643,736,278,283,0,601,0,20.5,48,0.9,0
Neville,Week3,Day6,11,42,1463,1494,202,179,0,214,6,22,42,0.9,0
Neville,Week3,Day6,12,109,1202,1601,218,273,0,193,4,23.7,39,0.9,0
Neville,Week3,Day6,13,59,139,2329,411,440,1,201,20,24.6,38,0.9,0
Neville,Week3,Day6,14,110,306,1930,691,429,1,124,9,25,38,0.9,0
Neville,Week3,Day6,15,114,24,2613,552,155,0,135,7,23.4,37,0.9,0
Neville,Week3,Day6,16,79,1041,1714,394,177,0,193,2,23.3,48,1.3,0
Neville,Week3,Day6,17,29,64,2554,597,245,0,109,2,20.6,52,1.3,0
Neville,Week3,Day6,18,98,28,2375,710,234,1,152,2,19.8,55,1.3,0
Neville,Week3,Day6,19,38,246,2812,261,142,0,96,5,17.9,58,0.9,0
Neville,Week3,Day6,20,95,157,2663,339,177,0,167,2,16.3,61,0.9,0
Neville,Week3,Day6,21,155,67,2020,874,383,5,88,8,15.1,64,0.4,0
Neville,Week3,Day6,22,358,120,1889,549,516,2,154,12,14.9,63,0.4,0
Neville,Week3,Day6,23,371,40,1884,556,539,0,192,18,14.1,64,0,0
Neville,Week3,Day7,0,1,3400,26,69,100,1,3,0,13.6,77,0,0
Neville,Week3,Day7,1,0,3096,208,243,49,0,4,0,13.4,78,0,0
Neville,Week3,Day7,2,0,3476,12,70,36,0,6,0,13.6,77,0,0
Neville,Week3,Day7,3,0,2585,659,325,27,0,4,0,13.6,77,0.4,0
Neville,Week3,Day7,4,1,2932,19,534,107,0,7,0,13.6,77,0,0
Neville,Week3,Day7,5,0,3439,17,111,29,0,4,0,13.9,77,0.4,0
Neville,Week3,Day7,6,0,2947,23,598,28,2,2,0,14.3,76,0.9,0
Neville,Week3,Day7,7,190,813,1746,638,160,0,50,3,14.4,75,0.9,0
Neville,Week3,Day7,8,85,158,2285,783,221,3,63,2,15,71,0.9,0
Neville,Week3,Day7,9,0,1422,1952,47,167,0,6,6,15.8,66,0,0
Neville,Week3,Day7,10,101,714,1591,323,344,0,525,2,17.7,62,0.4,0
Neville,Week3,Day7,11,52,218,2881,275,122,1,50,1,19.2,65,0.9,0
Neville,Week3,Day7,12,1,59,3274,51,209,0,5,1,19.5,60,1.3,0
Neville,Week3,Day7,13,0,2724,244,339,287,0,6,0,20.2,59,1.3,0
Neville,Week3,Day7,14,0,1198,2116,126,160,0,0,0,20.4,54,1.8,0.1
Neville,Week3,Day7,15,33,1108,1782,372,245,0,54,6,21,64,1.8,0
Neville,Week3,Day7,16,148,280,1430,815,796,0,95,36,16.6,69,0.4,0
Neville,Week3,Day7,17,20,114,2732,371,272,1,90,0,16.5,71,0.4,0
Neville,Week3,Day7,18,95,407,2032,534,312,0,220,0,15.6,71,0.4,0
Neville,Week3,Day7,19,129,744,1891,405,255,0,156,20,15.2,71,0.4,0
Neville,Week3,Day7,20,35,2993,219,221,105,0,27,0,14.1,72,0,0
Neville,Week3,Day7,21,174,440,2044,525,341,0,74,2,13.6,75,0,0.1
Neville,Week3,Day7,22,223,1201,1178,457,378,1,148,14,13.6,77,0,0
Neville,Week3,Day7,23,4,2262,925,184,136,0,81,8,13.7,77,0,0
Nimbus,Week3,Day1,0,24,26,2743,538,228,0,25,16,13.1,65,0,0
Nimbus,Week3,Day1,1,8,155,2801,314,250,7,62,3,12.1,68,0,0
Nimbus,Week3,Day1,2,76,76,2178,772,410,1,35,52,11.6,69,0,0
Nimbus,Week3,Day1,3,111,16,2085,628,715,0,11,34,10.7,73,0,0
Nimbus,Week3,Day1,4,48,0,2846,343,332,0,1,30,10.7,78,0,0
Nimbus,Week3,Day1,5,71,4,2541,609,343,0,7,25,10.7,77,0,0
Nimbus,Week3,Day1,6,94,7,2292,747,411,0,20,29,10.5,78,0,0
Nimbus,Week3,Day1,7,5,209,2960,241,171,1,13,0,13.1,79,0,0
Nimbus,Week3,Day1,8,75,12,2329,785,373,0,10,16,17.4,67,0,0
Nimbus,Week3,Day1,9,0,963,2594,2,40,0,0,1,22.2,46,2.7,0
Nimbus,Week3,Day1,10,13,119,2296,373,768,0,26,5,23.2,44,1.8,0
Nimbus,Week3,Day1,11,0,2652,872,37,38,0,1,0,24.7,40,2.2,0
Nimbus,Week3,Day1,12,28,366,1534,671,856,0,126,19,23.9,47,2.2,0
Nimbus,Week3,Day1,13,24,224,2674,422,228,0,14,14,24,46,2.7,0
Nimbus,Week3,Day1,14,0,1287,2277,31,4,0,0,1,24.3,45,3.1,0
Nimbus,Week3,Day1,15,19,154,2492,525,373,0,19,18,24.5,40,4,0
Nimbus,Week3,Day1,16,1,1409,1946,98,143,0,2,1,24.2,37,4,0
Nimbus,Week3,Day1,17,37,32,2456,449,585,0,11,30,23.1,42,3.6,0
Nimbus,Week3,Day1,18,58,209,1933,876,475,1,27,21,22.1,40,3.1,0
Nimbus,Week3,Day1,19,26,6,2447,325,722,0,72,2,20.1,48,1.8,0
Nimbus,Week3,Day1,20,33,39,2676,385,415,0,25,27,18.6,53,1.8,0
Nimbus,Week3,Day1,21,79,388,1795,681,560,0,82,15,17,59,0.4,0
Nimbus,Week3,Day1,22,38,269,2501,455,287,0,37,13,15.2,65,0,0
Nimbus,Week3,Day1,23,13,306,2454,501,304,0,14,8,14.3,65,0,0
Nimbus,Week3,Day2,0,0,3217,231,128,21,0,3,0,16.6,59,1.3,0
Nimbus,Week3,Day2,1,2,2996,464,58,71,0,6,3,15.5,63,0.4,0
Nimbus,Week3,Day2,2,0,3130,447,4,15,0,4,0,13.1,65,0,0
Nimbus,Week3,Day2,3,1,2664,722,156,51,0,5,1,11.6,66,0,0
Nimbus,Week3,Day2,4,0,802,2686,84,0,0,28,0,10.9,68,0,0
Nimbus,Week3,Day2,5,2,991,2249,184,161,0,12,1,10.6,71,0,0
Nimbus,Week3,Day2,6,1,1442,2098,35,22,0,2,0,10.8,78,0,0
Nimbus,Week3,Day2,7,10,375,2802,281,111,0,19,2,14.1,69,0,0
Nimbus,Week3,Day2,8,80,47,2096,968,364,0,34,11,18.8,53,0.4,0.1
Nimbus,Week3,Day2,9,56,48,2223,676,543,0,33,21,21.8,53,0.4,0
Nimbus,Week3,Day2,10,50,858,1898,465,293,6,22,8,24.9,44,0.9,0
Nimbus,Week3,Day2,11,40,1006,1813,358,338,0,37,8,26,41,1.8,0
Nimbus,Week3,Day2,12,28,888,1644,447,546,0,41,6,26.8,43,1.8,0
Nimbus,Week3,Day2,13,71,33,1636,1008,720,1,96,35,26.2,40,3.1,0
Nimbus,Week3,Day2,14,0,187,2114,427,858,0,0,14,25.8,40,3.1,0
Nimbus,Week3,Day2,15,2,2494,947,135,22,0,0,0,24.9,42,4,0
Nimbus,Week3,Day2,16,0,971,2132,210,281,2,4,0,24.8,42,2.7,0
Nimbus,Week3,Day2,17,0,2286,1198,51,63,0,0,2,23.6,44,2.7,0
Nimbus,Week3,Day2,18,26,160,2443,333,613,0,10,15,22.8,42,2.2,0
Nimbus,Week3,Day2,19,78,63,2170,796,446,0,18,29,20.8,51,1.8,0
Nimbus,Week3,Day2,20,25,18,2485,655,386,0,19,12,17.9,55,3.1,0
Nimbus,Week3,Day2,21,32,36,2744,500,232,4,41,11,17.7,56,3.6,0
Nimbus,Week3,Day2,22,0,1086,2428,49,37,0,0,0,17.3,56,3.6,0
Nimbus,Week3,Day2,23,0,1368,1467,204,548,0,4,9,17,60,2.2,0
Nimbus,Week3,Day3,0,0,2766,4,824,6,0,0,0,14.7,63,0,0
Nimbus,Week3,Day3,1,0,1692,905,330,665,0,6,2,13.9,65,0,0
Nimbus,Week3,Day3,2,0,3437,149,0,14,0,0,0,13.6,65,0,0
Nimbus,Week3,Day3,3,81,1967,932,261,340,0,1,18,13.2,57,0.9,0
Nimbus,Week3,Day3,4,55,17,2757,468,269,0,6,28,12.8,61,0.4,0
Nimbus,Week3,Day3,5,0,417,2955,220,7,0,1,0,11.4,62,0.4,0
Nimbus,Week3,Day3,6,1,1365,1808,341,83,0,1,1,10.2,65,0,0
Nimbus,Week3,Day3,7,0,85,3106,352,54,0,0,3,10.9,62,0,0
Nimbus,Week3,Day3,8,117,178,1327,958,872,1,83,64,15.9,56,0.4,0
Nimbus,Week3,Day3,9,167,121,2080,796,391,0,25,20,23,44,1.3,0.1
Nimbus,Week3,Day3,10,63,63,2655,533,263,0,16,7,23.4,37,1.8,0
Nimbus,Week3,Day3,11,42,606,2197,376,351,0,21,7,24.3,42,2.7,0
Nimbus,Week3,Day3,12,21,2188,917,217,222,0,33,2,22,44,2.7,0
Nimbus,Week3,Day3,13,65,818,1521,463,551,0,165,17,23.9,38,3.6,0
Nimbus,Week3,Day3,14,33,431,2609,336,163,0,28,0,24.7,40,3.1,0
Nimbus,Week3,Day3,15,2,32,3468,48,49,0,0,1,23.8,41,3.6,0
Nimbus,Week3,Day3,16,3,3230,214,76,70,0,4,3,22.7,38,4.5,0
Nimbus,Week3,Day3,17,24,2367,418,332,394,0,60,5,22.6,40,2.7,0
Nimbus,Week3,Day3,18,18,69,3078,301,118,1,3,12,21,42,3.6,0
Nimbus,Week3,Day3,19,1,3143,133,61,215,0,7,40,18.8,47,1.8,0
Nimbus,Week3,Day3,20,0,3397,133,31,37,0,2,0,15.8,56,0.4,0
Nimbus,Week3,Day3,21,25,803,1961,467,296,0,39,9,13.5,63,0.4,0
Nimbus,Week3,Day3,22,7,293,2929,187,114,3,66,1,13.7,60,0.4,0
Nimbus,Week3,Day3,23,0,2818,683,58,39,0,1,1,15.1,60,0.9,0
Nimbus,Week3,Day4,0,0,3533,5,34,28,0,0,0,11.2,73,0,0
Nimbus,Week3,Day4,1,12,1755,960,292,520,1,56,4,9.7,74,0,0
Nimbus,Week3,Day4,2,5,15,2874,356,203,14,132,1,8.9,78,0,0
Nimbus,Week3,Day4,3,0,2436,1073,70,20,0,1,0,8.8,79,0,0
Nimbus,Week3,Day4,4,2,2731,584,199,69,0,15,0,10.2,79,0,0
Nimbus,Week3,Day4,5,1,1361,1901,308,26,0,3,0,11.3,79,0,0
Nimbus,Week3,Day4,6,1,508,2763,206,109,0,11,2,11.1,79,0,0
Nimbus,Week3,Day4,7,43,1528,1285,629,97,0,8,10,11.5,79,0,0
Nimbus,Week3,Day4,8,191,101,1974,968,270,11,75,10,14.4,69,0,0
Nimbus,Week3,Day4,9,50,44,2283,804,371,0,30,18,17.4,56,1.3,0
Nimbus,Week3,Day4,10,18,684,2185,322,361,0,23,7,17.2,56,1.3,0
Nimbus,Week3,Day4,11,60,727,1774,510,483,2,31,13,19.4,48,1.8,0
Nimbus,Week3,Day4,12,2,1839,1070,108,574,0,2,5,21.4,47,2.2,0
Nimbus,Week3,Day4,13,28,10,2675,457,388,0,14,28,20.8,52,2.2,0
Nimbus,Week3,Day4,14,57,1,2583,563,365,0,6,25,20,53,1.8,0.1
Nimbus,Week3,Day4,15,63,36,2115,762,467,0,138,19,18.4,64,1.8,0
Nimbus,Week3,Day4,16,76,28,2321,634,439,0,83,19,15.6,65,1.3,0.1
Nimbus,Week3,Day4,17,33,5,2778,411,350,0,17,6,14.5,65,0.4,0
Nimbus,Week3,Day4,18,96,58,2376,421,559,0,76,14,13.8,66,0.4,0
Nimbus,Week3,Day4,19,17,324,2893,292,54,0,12,8,13.3,67,0,0
Nimbus,Week3,Day4,20,2,1544,1973,52,26,0,0,3,13,68,0,0
Nimbus,Week3,Day4,21,9,862,1977,335,302,0,115,0,12.8,71,0,0
Nimbus,Week3,Day4,22,4,2552,872,111,60,0,1,0,12.7,73,0,0
Nimbus,Week3,Day4,23,0,3565,8,4,22,0,0,1,12.5,73,0,0
Nimbus,Week3,Day5,0,1,3583,3,9,3,0,0,1,9.6,67,0,0
Nimbus,Week3,Day5,1,2,1469,1667,382,80,0,0,0,9.1,69,0,0
Nimbus,Week3,Day5,2,9,784,2096,270,375,2,64,0,8.7,72,0,0
Nimbus,Week3,Day5,3,0,2740,829,2,28,0,1,0,8.4,77,0,0
Nimbus,Week3,Day5,4,2,939,2367,214,68,1,7,2,8.3,77,0,0
Nimbus,Week3,Day5,5,0,3522,18,51,6,0,3,0,7.6,78,0,0
Nimbus,Week3,Day5,6,2,1345,1525,647,77,0,2,2,8.5,79,0,0
Nimbus,Week3,Day5,7,6,648,2241,527,155,1,22,0,10.8,78,0,0
Nimbus,Week3,Day5,8,220,363,1418,883,649,0,42,25,15.3,66,0.4,0
Nimbus,Week3,Day5,9,164,204,1772,782,615,1,37,25,16.8,61,0.4,0
Nimbus,Week3,Day5,10,92,51,1801,1069,536,1,27,23,17.9,52,0.9,0
Nimbus,Week3,Day5,11,52,119,2157,660,515,0,74,23,20.4,45,0.9,0
Nimbus,Week3,Day5,12,111,473,1735,728,451,3,80,19,21.7,43,0.9,0
Nimbus,Week3,Day5,13,7,1263,1362,235,689,11,31,2,21.1,42,0.9,0
Nimbus,Week3,Day5,14,0,1436,1874,82,195,0,1,12,21.7,39,0.9,0
Nimbus,Week3,Day5,15,47,1498,684,399,933,0,23,16,21.2,43,1.3,0
Nimbus,Week3,Day5,16,7,2098,1381,76,35,0,3,0,21.1,41,0.9,0
Nimbus,Week3,Day5,17,91,86,1965,1003,439,0,3,13,20.3,46,0.9,0
Nimbus,Week3,Day5,18,102,101,1958,888,506,0,13,32,18,51,0.9,0
Nimbus,Week3,Day5,19,10,1355,1503,173,498,0,20,41,16.9,54,0.9,0
Nimbus,Week3,Day5,20,0,2660,461,60,396,0,18,5,15,60,0.4,0
Nimbus,Week3,Day5,21,8,342,2873,76,256,0,43,2,13.8,62,0,0
Nimbus,Week3,Day5,22,0,103,3248,210,37,0,2,0,12.1,65,0,0
Nimbus,Week3,Day5,23,0,3474,95,22,7,0,1,1,10.7,65,0,0
Nimbus,Week3,Day6,0,7,874,2123,333,235,0,16,12,12.3,65,0,0
Nimbus,Week3,Day6,1,0,29,2979,545,42,0,3,2,11.1,66,0,0
Nimbus,Week3,Day6,2,1,783,2046,744,23,0,3,0,10.7,74,0,0
Nimbus,Week3,Day6,3,5,2970,377,174,60,0,2,12,10.9,74,0,0
Nimbus,Week3,Day6,4,273,431,765,1272,782,1,45,31,11.3,77,0,0
Nimbus,Week3,Day6,5,245,21,2058,757,458,2,30,29,11.3,78,0,0
Nimbus,Week3,Day6,6,318,19,1819,946,405,5,68,20,11.9,78,0,0
Nimbus,Week3,Day6,7,11,6,3313,219,19,28,4,0,12.6,78,0,0
Nimbus,Week3,Day6,8,2,307,3066,173,31,20,0,1,13.9,77,0,0
Nimbus,Week3,Day6,9,110,10,2956,258,255,0,4,7,18.1,54,0.9,0
Nimbus,Week3,Day6,10,132,971,1676,437,293,0,87,4,20.5,48,0.9,0
Nimbus,Week3,Day6,11,4,481,2369,276,457,0,3,10,22,42,0.9,0
Nimbus,Week3,Day6,12,19,16,2428,427,574,0,119,17,23.7,39,0.9,0
Nimbus,Week3,Day6,13,58,158,2269,624,361,0,111,19,24.6,38,0.9,0
Nimbus,Week3,Day6,14,52,741,2187,356,211,0,48,5,25,38,0.9,0
Nimbus,Week3,Day6,15,5,2745,751,50,46,0,3,0,23.4,37,0.9,0
Nimbus,Week3,Day6,16,16,2657,312,239,337,0,35,4,23.3,48,1.3,0
Nimbus,Week3,Day6,17,101,107,2454,611,276,0,27,24,20.6,52,1.3,0
Nimbus,Week3,Day6,18,27,800,1398,521,774,0,76,4,19.8,55,1.3,0
Nimbus,Week3,Day6,19,64,783,1689,630,266,0,153,15,17.9,58,0.9,0
Nimbus,Week3,Day6,20,79,310,2321,497,327,0,52,14,16.3,61,0.9,0
Nimbus,Week3,Day6,21,6,218,3088,102,164,0,22,0,15.1,64,0.4,0
Nimbus,Week3,Day6,22,2,2039,220,1138,195,0,3,3,14.9,63,0.4,0
Nimbus,Week3,Day6,23,0,1104,2014,426,50,0,6,0,14.1,64,0,0
